NIP,Nama,Tanggal_Lahir,email,username,first_name,last_name
903811519433390972,"Cawisono Mangunsong, M.Farm",1983-10-11,cawisono.mangunsong@example.go.id,cawisono.mangunsong,Cawisono,"Mangunsong, M.Farm"
428179667700444061,"Puti Ophelia Prastuti, S.E.I",2003-06-30,puti.ophelia@example.go.id,puti.ophelia,Puti,"Ophelia Prastuti, S.E.I"
858595300224666769,Xanana Winarno,1973-05-30,xanana.winarno@example.go.id,xanana.winarno,Xanana,Winarno
365345945914362417,"Ir. Dalima Maheswara, S.E.I",1983-10-08,ir..dalima@example.go.id,ir..dalima,Ir.,"Dalima Maheswara, S.E.I"
645960650484308386,Budi Widiastuti,1980-05-03,budi.widiastuti@example.go.id,budi.widiastuti,Budi,Widiastuti
912695614282768853,Vera Najmudin,1991-09-03,vera.najmudin@example.go.id,vera.najmudin,Vera,Najmudin
290386115406295654,Putri Maheswara,1991-08-18,putri.maheswara@example.go.id,putri.maheswara,Putri,Maheswara
526529160897902347,Drs. Kardi Mustofa,1977-08-18,drs..kardi@example.go.id,drs..kardi,Drs.,Kardi Mustofa
670900191798412906,"Widya Mahendra, M.Kom.",1994-02-08,widya.mahendra@example.go.id,widya.mahendra,Widya,"Mahendra, M.Kom."
157036708242363829,Asirwada Pradana,2000-01-19,asirwada.pradana@example.go.id,asirwada.pradana,Asirwada,Pradana
347971898610425586,Lutfan Marpaung,1977-03-19,lutfan.marpaung@example.go.id,lutfan.marpaung,Lutfan,Marpaung
883404266577333706,Eluh Suryatmi,1970-12-16,eluh.suryatmi@example.go.id,eluh.suryatmi,Eluh,Suryatmi
915384238626985195,Violet Simanjuntak,1971-09-13,violet.simanjuntak@example.go.id,violet.simanjuntak,Violet,Simanjuntak
856571035493635495,Nadia Lestari,2003-01-19,nadia.lestari@example.go.id,nadia.lestari,Nadia,Lestari
788873260789996344,dr. Umaya Usada,1998-10-06,dr..umaya@example.go.id,dr..umaya,dr.,Umaya Usada
550342489829411322,"Lulut Winarno, M.TI.",1970-01-11,lulut.winarno@example.go.id,lulut.winarno,Lulut,"Winarno, M.TI."
855359846195697270,"Hj. Kezia Narpati, M.Kom.",1967-03-05,hj..kezia@example.go.id,hj..kezia,Hj.,"Kezia Narpati, M.Kom."
912475134408830703,"Hesti Hariyah, M.Ak",1975-08-02,hesti.hariyah@example.go.id,hesti.hariyah,Hesti,"Hariyah, M.Ak"
723998159731953485,Dr. Mulyanto Dabukke,1984-08-14,dr..mulyanto@example.go.id,dr..mulyanto,Dr.,Mulyanto Dabukke
617378996421605488,Nova Padmasari,1966-08-22,nova.padmasari@example.go.id,nova.padmasari,Nova,Padmasari
236022998327601866,dr. Langgeng Wasita,1974-02-27,dr..langgeng@example.go.id,dr..langgeng,dr.,Langgeng Wasita
200297934894660109,Paramita Mandala,2001-12-14,paramita.mandala@example.go.id,paramita.mandala,Paramita,Mandala
531728539889057930,"Drs. Wawan Wibisono, S.Psi",1971-10-10,drs..wawan@example.go.id,drs..wawan,Drs.,"Wawan Wibisono, S.Psi"
336220889802877540,Kasiyah Haryanto,1978-06-15,kasiyah.haryanto@example.go.id,kasiyah.haryanto,Kasiyah,Haryanto
470657136743386759,Dt. Jaga Tampubolon,1997-11-14,dt..jaga@example.go.id,dt..jaga,Dt.,Jaga Tampubolon
120634990472683571,Erik Rahayu,1997-11-20,erik.rahayu@example.go.id,erik.rahayu,Erik,Rahayu
507637149976581213,Elon Winarsih,1996-03-30,elon.winarsih@example.go.id,elon.winarsih,Elon,Winarsih
071978370519642211,Tgk. Karta Budiyanto,1979-03-20,tgk..karta@example.go.id,tgk..karta,Tgk.,Karta Budiyanto
172860367590414714,KH. Yahya Habibi,1999-04-30,kh..yahya@example.go.id,kh..yahya,KH.,Yahya Habibi
662434412032886284,Dt. Rahmat Winarsih,1992-03-27,dt..rahmat@example.go.id,dt..rahmat,Dt.,Rahmat Winarsih
040129582023817551,"dr. Ira Prakasa, S.Kom",1998-05-19,dr..ira@example.go.id,dr..ira,dr.,"Ira Prakasa, S.Kom"
591579748072611779,"Maman Suryatmi, M.Kom.",1984-02-21,maman.suryatmi@example.go.id,maman.suryatmi,Maman,"Suryatmi, M.Kom."
664049774146489951,Danuja Saefullah,1983-02-26,danuja.saefullah@example.go.id,danuja.saefullah,Danuja,Saefullah
571662999915659575,Tgk. Endah Najmudin,1992-03-06,tgk..endah@example.go.id,tgk..endah,Tgk.,Endah Najmudin
614679261488085188,"Dt. Cagak Dongoran, S.Sos",1993-04-07,dt..cagak@example.go.id,dt..cagak,Dt.,"Cagak Dongoran, S.Sos"
270003612125981968,Iriana Hakim,1988-08-03,iriana.hakim@example.go.id,iriana.hakim,Iriana,Hakim
705111628872809519,Galih Uwais,1987-03-17,galih.uwais@example.go.id,galih.uwais,Galih,Uwais
002049119577136968,Gamanto Nurdiyanti,1997-09-24,gamanto.nurdiyanti@example.go.id,gamanto.nurdiyanti,Gamanto,Nurdiyanti
493231201074774878,Marwata Sirait,1984-02-27,marwata.sirait@example.go.id,marwata.sirait,Marwata,Sirait
421309712163976989,Hana Padmasari,1996-05-10,hana.padmasari@example.go.id,hana.padmasari,Hana,Padmasari
162334418255346331,"dr. Wage Susanti, S.E.",1982-01-16,dr..wage@example.go.id,dr..wage,dr.,"Wage Susanti, S.E."
031233635878477259,"Pandu Halimah, M.Kom.",1988-01-29,pandu.halimah@example.go.id,pandu.halimah,Pandu,"Halimah, M.Kom."
089020170808933760,Nabila Ramadan,1999-07-19,nabila.ramadan@example.go.id,nabila.ramadan,Nabila,Ramadan
115041691098268212,Almira Narpati,2003-07-06,almira.narpati@example.go.id,almira.narpati,Almira,Narpati
114430421880035443,Erik Simbolon,1998-06-05,erik.simbolon@example.go.id,erik.simbolon,Erik,Simbolon
732625286704882661,"Dipa Nuraini, M.M.",1988-02-20,dipa.nuraini@example.go.id,dipa.nuraini,Dipa,"Nuraini, M.M."
396633563534481343,Dewi Hariyah,1982-04-25,dewi.hariyah@example.go.id,dewi.hariyah,Dewi,Hariyah
504146752712868725,Kambali Hastuti,1986-10-27,kambali.hastuti@example.go.id,kambali.hastuti,Kambali,Hastuti
355413935730906358,"Drs. Wardi Pranowo, S.Gz",1966-12-28,drs..wardi@example.go.id,drs..wardi,Drs.,"Wardi Pranowo, S.Gz"
035550688611912011,Taufik Uwais,1971-05-01,taufik.uwais@example.go.id,taufik.uwais,Taufik,Uwais
609449638737370511,dr. Cawisono Prasetyo,1981-01-29,dr..cawisono@example.go.id,dr..cawisono,dr.,Cawisono Prasetyo
326345979051449494,"Asmuni Hardiansyah, M.M.",1993-10-29,asmuni.hardiansyah@example.go.id,asmuni.hardiansyah,Asmuni,"Hardiansyah, M.M."
263597194927775951,R.A. Yunita Santoso,1980-04-07,r.a..yunita@example.go.id,r.a..yunita,R.A.,Yunita Santoso
591320599853721518,"Cut Ghaliyati Saefullah, M.TI.",1966-09-19,cut.ghaliyati@example.go.id,cut.ghaliyati,Cut,"Ghaliyati Saefullah, M.TI."
098645904111431998,"Elisa Saefullah, S.Pt",2003-08-06,elisa.saefullah@example.go.id,elisa.saefullah,Elisa,"Saefullah, S.Pt"
098467980916202313,Diah Waskita,1979-08-12,diah.waskita@example.go.id,diah.waskita,Diah,Waskita
402494009130925421,"Drs. Gaman Astuti, S.Pd",1978-05-14,drs..gaman@example.go.id,drs..gaman,Drs.,"Gaman Astuti, S.Pd"
203279803789174856,Ir. Adika Winarsih,1994-11-15,ir..adika@example.go.id,ir..adika,Ir.,Adika Winarsih
234198351312000843,Farhunnisa Prakasa,1983-02-13,farhunnisa.prakasa@example.go.id,farhunnisa.prakasa,Farhunnisa,Prakasa
437974757146182418,Cakrabirawa Pangestu,1998-04-08,cakrabirawa.pangestu@example.go.id,cakrabirawa.pangestu,Cakrabirawa,Pangestu
002824235023277255,Septi Nababan,2002-10-30,septi.nababan@example.go.id,septi.nababan,Septi,Nababan
512637658274069435,Wirda Sudiati,1984-04-05,wirda.sudiati@example.go.id,wirda.sudiati,Wirda,Sudiati
795362479495808194,Ina Sihombing,1966-10-12,ina.sihombing@example.go.id,ina.sihombing,Ina,Sihombing
475765018084738709,"Caraka Dabukke, M.Ak",1971-07-10,caraka.dabukke@example.go.id,caraka.dabukke,Caraka,"Dabukke, M.Ak"
848358412840981944,Jarwi Wahyuni,1993-04-02,jarwi.wahyuni@example.go.id,jarwi.wahyuni,Jarwi,Wahyuni
447222964888301393,"Limar Lailasari, M.Kom.",1994-04-06,limar.lailasari@example.go.id,limar.lailasari,Limar,"Lailasari, M.Kom."
503275350820214096,T. Kairav Zulkarnain,1978-11-16,t..kairav@example.go.id,t..kairav,T.,Kairav Zulkarnain
584564551038073702,"Dt. Kasiran Laksmiwati, S.Kom",1998-04-01,dt..kasiran@example.go.id,dt..kasiran,Dt.,"Kasiran Laksmiwati, S.Kom"
472794859567676873,Endah Mayasari,1980-01-18,endah.mayasari@example.go.id,endah.mayasari,Endah,Mayasari
224478844696730820,Safina Prakasa,1993-08-07,safina.prakasa@example.go.id,safina.prakasa,Safina,Prakasa
313064342722355646,"Karna Mustofa, M.Pd",1997-02-03,karna.mustofa@example.go.id,karna.mustofa,Karna,"Mustofa, M.Pd"
051084537655392753,Tri Iswahyudi,1989-06-15,tri.iswahyudi@example.go.id,tri.iswahyudi,Tri,Iswahyudi
751546380373328800,"Ir. Saadat Ramadan, S.H.",1978-12-21,ir..saadat@example.go.id,ir..saadat,Ir.,"Saadat Ramadan, S.H."
332742180090804351,"Aslijan Lazuardi, M.Pd",1996-04-19,aslijan.lazuardi@example.go.id,aslijan.lazuardi,Aslijan,"Lazuardi, M.Pd"
695227789880085909,Vanya Budiyanto,1967-08-31,vanya.budiyanto@example.go.id,vanya.budiyanto,Vanya,Budiyanto
932238306955317149,"R.M. Bagiya Permata, M.Farm",2002-01-03,r.m..bagiya@example.go.id,r.m..bagiya,R.M.,"Bagiya Permata, M.Farm"
766903041122636229,Maras Nababan,1998-10-25,maras.nababan@example.go.id,maras.nababan,Maras,Nababan
667384876213787274,Tgk. Maimunah Haryanto,1975-08-24,tgk..maimunah@example.go.id,tgk..maimunah,Tgk.,Maimunah Haryanto
093261113278552912,Kiandra Usamah,1987-07-10,kiandra.usamah@example.go.id,kiandra.usamah,Kiandra,Usamah
369278956827345869,Jumari Hariyah,1987-07-25,jumari.hariyah@example.go.id,jumari.hariyah,Jumari,Hariyah
298531118017788541,Dr. Juli Rajasa,1991-12-03,dr..juli@example.go.id,dr..juli,Dr.,Juli Rajasa
054516100931785278,Darmanto Sitompul,1988-08-08,darmanto.sitompul@example.go.id,darmanto.sitompul,Darmanto,Sitompul
920490574448880980,Cahyanto Zulkarnain,1988-10-04,cahyanto.zulkarnain@example.go.id,cahyanto.zulkarnain,Cahyanto,Zulkarnain
293205176292783044,Candra Simbolon,1977-03-01,candra.simbolon@example.go.id,candra.simbolon,Candra,Simbolon
880365458802360525,Anastasia Rahimah,1969-10-04,anastasia.rahimah@example.go.id,anastasia.rahimah,Anastasia,Rahimah
788767602731991644,Nasim Mulyani,1992-02-11,nasim.mulyani@example.go.id,nasim.mulyani,Nasim,Mulyani
472442035021931174,Rahmi Anggraini,1972-01-27,rahmi.anggraini@example.go.id,rahmi.anggraini,Rahmi,Anggraini
237040093026487034,"T. Makara Nababan, S.T.",1975-12-12,t..makara@example.go.id,t..makara,T.,"Makara Nababan, S.T."
062161291141922088,dr. Usyi Nainggolan,1968-11-27,dr..usyi@example.go.id,dr..usyi,dr.,Usyi Nainggolan
698792234890718191,Restu Pradana,1993-12-18,restu.pradana@example.go.id,restu.pradana,Restu,Pradana
685193230374724783,Dt. Pangestu Prasasta,1988-10-22,dt..pangestu@example.go.id,dt..pangestu,Dt.,Pangestu Prasasta
886873888883264777,Eka Pradipta,1966-07-19,eka.pradipta@example.go.id,eka.pradipta,Eka,Pradipta
768439802949283037,Dr. Eva Mahendra,1984-05-02,dr..eva@example.go.id,dr..eva,Dr.,Eva Mahendra
495660856067009109,Juli Usada,1978-11-14,juli.usada@example.go.id,juli.usada,Juli,Usada
302107858507863296,"Melinda Anggraini, M.Kom.",2003-02-12,melinda.anggraini@example.go.id,melinda.anggraini,Melinda,"Anggraini, M.Kom."
463820276291436503,Dr. Vega Padmasari,1968-11-27,dr..vega@example.go.id,dr..vega,Dr.,Vega Padmasari
530113183390933240,Eman Pertiwi,1973-01-18,eman.pertiwi@example.go.id,eman.pertiwi,Eman,Pertiwi
507735548839702712,"H. Johan Tarihoran, S.Sos",1980-06-22,h..johan@example.go.id,h..johan,H.,"Johan Tarihoran, S.Sos"
037003422392637548,"T. Baktiadi Manullang, S.E.",1968-10-06,t..baktiadi@example.go.id,t..baktiadi,T.,"Baktiadi Manullang, S.E."
364177334201013689,Kiandra Padmasari,1972-11-14,kiandra.padmasari@example.go.id,kiandra.padmasari,Kiandra,Padmasari
047144727903285340,"R.M. Ade Kusumo, S.Psi",1991-08-17,r.m..ade@example.go.id,r.m..ade,R.M.,"Ade Kusumo, S.Psi"
512112725896980668,Taufan Safitri,1973-09-22,taufan.safitri@example.go.id,taufan.safitri,Taufan,Safitri
773574531542561925,Winda Haryanti,1974-04-16,winda.haryanti@example.go.id,winda.haryanti,Winda,Haryanti
361076337314080408,"Drs. Puput Laksmiwati, S.Ked",1999-11-14,drs..puput@example.go.id,drs..puput,Drs.,"Puput Laksmiwati, S.Ked"
844542039190897682,Radit Namaga,1978-03-12,radit.namaga@example.go.id,radit.namaga,Radit,Namaga
427363324933188611,"Zelda Mandala, M.TI.",1973-03-01,zelda.mandala@example.go.id,zelda.mandala,Zelda,"Mandala, M.TI."
913911848559444027,"Puji Uwais, S.E.",1993-12-19,puji.uwais@example.go.id,puji.uwais,Puji,"Uwais, S.E."
154809805615192314,"dr. Hafshah Napitupulu, M.M.",1991-10-13,dr..hafshah@example.go.id,dr..hafshah,dr.,"Hafshah Napitupulu, M.M."
436726317327449719,Zalindra Mulyani,1982-06-21,zalindra.mulyani@example.go.id,zalindra.mulyani,Zalindra,Mulyani
456298763626631586,Iriana Hutapea,1984-02-21,iriana.hutapea@example.go.id,iriana.hutapea,Iriana,Hutapea
445950751515360104,Carub Yulianti,2003-01-02,carub.yulianti@example.go.id,carub.yulianti,Carub,Yulianti
184066954450518965,Gilda Lazuardi,1971-03-14,gilda.lazuardi@example.go.id,gilda.lazuardi,Gilda,Lazuardi
913278452303906802,Shania Kurniawan,1986-03-02,shania.kurniawan@example.go.id,shania.kurniawan,Shania,Kurniawan
649060496506696198,Ir. Tira Wijayanti,1990-10-29,ir..tira@example.go.id,ir..tira,Ir.,Tira Wijayanti
101682334720422653,"Siska Iswahyudi, S.Gz",1975-03-13,siska.iswahyudi@example.go.id,siska.iswahyudi,Siska,"Iswahyudi, S.Gz"
165815322291532543,Dt. Himawan Ramadan,1995-11-06,dt..himawan@example.go.id,dt..himawan,Dt.,Himawan Ramadan
995819452932614823,"Titi Simbolon, S.Psi",2000-04-09,titi.simbolon@example.go.id,titi.simbolon,Titi,"Simbolon, S.Psi"
631080890971160411,Nrima Lazuardi,1986-09-03,nrima.lazuardi@example.go.id,nrima.lazuardi,Nrima,Lazuardi
425150192011831661,Purwanto Manullang,1967-07-29,purwanto.manullang@example.go.id,purwanto.manullang,Purwanto,Manullang
690700397855116951,Jagapati Lazuardi,1987-08-19,jagapati.lazuardi@example.go.id,jagapati.lazuardi,Jagapati,Lazuardi
228611124565808800,Panca Padmasari,1974-11-18,panca.padmasari@example.go.id,panca.padmasari,Panca,Padmasari
222006887495192624,"Kani Mandala, S.Sos",1993-03-06,kani.mandala@example.go.id,kani.mandala,Kani,"Mandala, S.Sos"
377630478559404747,Prasetya Hasanah,1967-12-04,prasetya.hasanah@example.go.id,prasetya.hasanah,Prasetya,Hasanah
418618913447118465,Leo Pangestu,1998-04-22,leo.pangestu@example.go.id,leo.pangestu,Leo,Pangestu
031861823666462286,Najib Hutapea,1982-04-09,najib.hutapea@example.go.id,najib.hutapea,Najib,Hutapea
655757727919029904,Leo Utami,1983-08-03,leo.utami@example.go.id,leo.utami,Leo,Utami
057032594259908130,Wirda Wibowo,1980-02-19,wirda.wibowo@example.go.id,wirda.wibowo,Wirda,Wibowo
400776365731683963,"Umar Suryono, S.Psi",1994-11-04,umar.suryono@example.go.id,umar.suryono,Umar,"Suryono, S.Psi"
151405549928759337,"Indah Prabowo, S.Pd",1991-03-10,indah.prabowo@example.go.id,indah.prabowo,Indah,"Prabowo, S.Pd"
200539639388062353,"Drs. Ida Mandasari, S.Kom",1983-03-07,drs..ida@example.go.id,drs..ida,Drs.,"Ida Mandasari, S.Kom"
958725006629945328,Dt. Sakti Namaga,1980-01-03,dt..sakti@example.go.id,dt..sakti,Dt.,Sakti Namaga
644592582237327845,"Dt. Hasim Ardianto, S.H.",1985-11-21,dt..hasim@example.go.id,dt..hasim,Dt.,"Hasim Ardianto, S.H."
118135411794097727,Cakrabuana Gunarto,1987-05-30,cakrabuana.gunarto@example.go.id,cakrabuana.gunarto,Cakrabuana,Gunarto
073756150132529979,"Yunita Sirait, S.IP",1976-10-28,yunita.sirait@example.go.id,yunita.sirait,Yunita,"Sirait, S.IP"
468162121511474826,Melinda Rahimah,1994-08-19,melinda.rahimah@example.go.id,melinda.rahimah,Melinda,Rahimah
847698555220968130,Hesti Kuswoyo,1991-03-20,hesti.kuswoyo@example.go.id,hesti.kuswoyo,Hesti,Kuswoyo
389314683128204709,Genta Wijaya,1990-04-12,genta.wijaya@example.go.id,genta.wijaya,Genta,Wijaya
175112445658680453,Jati Permata,2004-05-11,jati.permata@example.go.id,jati.permata,Jati,Permata
361229217235414312,Oni Hastuti,1968-04-11,oni.hastuti@example.go.id,oni.hastuti,Oni,Hastuti
136297915785028124,Wirda Suryatmi,1968-12-06,wirda.suryatmi@example.go.id,wirda.suryatmi,Wirda,Suryatmi
496379781427766304,"Drs. Timbul Simanjuntak, S.H.",1984-10-13,drs..timbul@example.go.id,drs..timbul,Drs.,"Timbul Simanjuntak, S.H."
546155067990067321,"Cut Maimunah Suartini, M.Kom.",1995-02-28,cut.maimunah@example.go.id,cut.maimunah,Cut,"Maimunah Suartini, M.Kom."
926036036359597124,Yani Hardiansyah,1979-06-17,yani.hardiansyah@example.go.id,yani.hardiansyah,Yani,Hardiansyah
748346361962086390,Yessi Halim,1980-07-28,yessi.halim@example.go.id,yessi.halim,Yessi,Halim
258061871697472795,"Carub Sihombing, S.Ked",1993-04-27,carub.sihombing@example.go.id,carub.sihombing,Carub,"Sihombing, S.Ked"
207737688592453413,Ir. Aurora Adriansyah,1983-05-24,ir..aurora@example.go.id,ir..aurora,Ir.,Aurora Adriansyah
309442687957269068,Baktianto Nasyidah,1982-12-19,baktianto.nasyidah@example.go.id,baktianto.nasyidah,Baktianto,Nasyidah
497914854137458820,Samsul Marbun,1987-12-30,samsul.marbun@example.go.id,samsul.marbun,Samsul,Marbun
859511226480182262,Cengkir Namaga,1984-10-27,cengkir.namaga@example.go.id,cengkir.namaga,Cengkir,Namaga
433334289256481732,Ida Wastuti,1981-11-10,ida.wastuti@example.go.id,ida.wastuti,Ida,Wastuti
436871949234948260,Heru Yuniar,1993-04-19,heru.yuniar@example.go.id,heru.yuniar,Heru,Yuniar
991425645491777509,"Dt. Galiono Wibowo, S.I.Kom",1982-02-23,dt..galiono@example.go.id,dt..galiono,Dt.,"Galiono Wibowo, S.I.Kom"
224330026387956529,Melinda Jailani,1971-07-16,melinda.jailani@example.go.id,melinda.jailani,Melinda,Jailani
778570511019456213,"Ir. Kala Sihotang, S.H.",1982-01-03,ir..kala@example.go.id,ir..kala,Ir.,"Kala Sihotang, S.H."
394377509429429425,"Usyi Haryanti, S.Psi",1975-08-22,usyi.haryanti@example.go.id,usyi.haryanti,Usyi,"Haryanti, S.Psi"
219705304901535944,Dewi Andriani,1991-10-31,dewi.andriani@example.go.id,dewi.andriani,Dewi,Andriani
722517138657274857,Paris Mulyani,1970-04-20,paris.mulyani@example.go.id,paris.mulyani,Paris,Mulyani
675482856026286760,Dt. Irsad Simanjuntak,1973-11-08,dt..irsad@example.go.id,dt..irsad,Dt.,Irsad Simanjuntak
140696862750621502,Caturangga Damanik,1988-07-25,caturangga.damanik@example.go.id,caturangga.damanik,Caturangga,Damanik
055114371992948242,Lukita Permadi,1988-10-25,lukita.permadi@example.go.id,lukita.permadi,Lukita,Permadi
544974508249560723,"Salman Safitri, S.Ked",1973-08-30,salman.safitri@example.go.id,salman.safitri,Salman,"Safitri, S.Ked"
124787936766026029,Aisyah Suartini,1971-03-07,aisyah.suartini@example.go.id,aisyah.suartini,Aisyah,Suartini
482501478139233209,Zelda Nainggolan,1991-02-23,zelda.nainggolan@example.go.id,zelda.nainggolan,Zelda,Nainggolan
370571635696866952,"Wardaya Nababan, M.Pd",1975-09-20,wardaya.nababan@example.go.id,wardaya.nababan,Wardaya,"Nababan, M.Pd"
704052393265365474,Lala Purwanti,1969-01-30,lala.purwanti@example.go.id,lala.purwanti,Lala,Purwanti
556341664220312800,Tgk. Tiara Mahendra,1974-10-30,tgk..tiara@example.go.id,tgk..tiara,Tgk.,Tiara Mahendra
085300468277629179,Argono Haryanti,1998-11-23,argono.haryanti@example.go.id,argono.haryanti,Argono,Haryanti
743869624248220175,Jasmin Wahyudin,1978-12-11,jasmin.wahyudin@example.go.id,jasmin.wahyudin,Jasmin,Wahyudin
984751084625831017,Winda Hariyah,1993-02-22,winda.hariyah@example.go.id,winda.hariyah,Winda,Hariyah
014234318370344736,Hj. Nova Riyanti,1993-01-19,hj..nova@example.go.id,hj..nova,Hj.,Nova Riyanti
776252881621037874,"dr. Tania Nainggolan, S.Gz",1982-03-10,dr..tania@example.go.id,dr..tania,dr.,"Tania Nainggolan, S.Gz"
248399704385940639,Nova Wijayanti,1984-01-24,nova.wijayanti@example.go.id,nova.wijayanti,Nova,Wijayanti
284906251958476666,"Taufan Halimah, S.Ked",1982-10-17,taufan.halimah@example.go.id,taufan.halimah,Taufan,"Halimah, S.Ked"
554413008560454477,"Dewi Santoso, S.H.",1968-05-06,dewi.santoso@example.go.id,dewi.santoso,Dewi,"Santoso, S.H."
823741135796736373,Kasiran Wibowo,1978-05-03,kasiran.wibowo@example.go.id,kasiran.wibowo,Kasiran,Wibowo
999355954460320443,"Restu Nurdiyanti, M.Farm",1994-04-10,restu.nurdiyanti@example.go.id,restu.nurdiyanti,Restu,"Nurdiyanti, M.Farm"
043305369220025822,Agnes Yuniar,1990-07-28,agnes.yuniar@example.go.id,agnes.yuniar,Agnes,Yuniar
152701081558661401,Ir. Kenzie Pradana,1970-11-19,ir..kenzie@example.go.id,ir..kenzie,Ir.,Kenzie Pradana
474042610341928505,Wawan Hutapea,1998-10-31,wawan.hutapea@example.go.id,wawan.hutapea,Wawan,Hutapea
103813368513184295,Prayitna Rahayu,2002-12-01,prayitna.rahayu@example.go.id,prayitna.rahayu,Prayitna,Rahayu
628991164260625177,"Hartana Astuti, M.TI.",1995-11-29,hartana.astuti@example.go.id,hartana.astuti,Hartana,"Astuti, M.TI."
699897083696042644,Natalia Siregar,1969-05-19,natalia.siregar@example.go.id,natalia.siregar,Natalia,Siregar
608988747627742540,Wani Hasanah,1990-01-19,wani.hasanah@example.go.id,wani.hasanah,Wani,Hasanah
613843002731178790,Ratih Sihotang,1996-12-17,ratih.sihotang@example.go.id,ratih.sihotang,Ratih,Sihotang
091060282514036489,"Opan Mardhiyah, S.IP",1997-05-16,opan.mardhiyah@example.go.id,opan.mardhiyah,Opan,"Mardhiyah, S.IP"
178559537704315210,Ozy Najmudin,2000-04-06,ozy.najmudin@example.go.id,ozy.najmudin,Ozy,Najmudin
012907913945007631,"Eva Kusumo, S.Gz",1986-04-29,eva.kusumo@example.go.id,eva.kusumo,Eva,"Kusumo, S.Gz"
882824617349094095,"Bahuwarna Gunawan, S.Pt",1968-08-29,bahuwarna.gunawan@example.go.id,bahuwarna.gunawan,Bahuwarna,"Gunawan, S.Pt"
417029973692674893,Ir. Samiah Agustina,1996-04-03,ir..samiah@example.go.id,ir..samiah,Ir.,Samiah Agustina
781122185035045285,Taswir Pratiwi,1994-03-02,taswir.pratiwi@example.go.id,taswir.pratiwi,Taswir,Pratiwi
358209751864190210,Sabrina Marbun,2000-05-06,sabrina.marbun@example.go.id,sabrina.marbun,Sabrina,Marbun
325364625121247876,Sari Natsir,2003-12-06,sari.natsir@example.go.id,sari.natsir,Sari,Natsir
