NIK,Nama,Tanggal_Lahir,email,username,first_name,last_name
1421162206591004,"R. Cakrabuana Adriansyah, S.I.Kom",1946-02-21,r..cakrabuana@example.go.id,r..cakrabuana,R.,"Cakrabuana Adriansyah, S.I.Kom"
4364364443296914,Fitria Laksita,1969-04-04,fitria.laksita@example.go.id,fitria.laksita,Fitria,Laksita
2200722768352780,Bella Habibi,1988-03-18,bella.habibi@example.go.id,bella.habibi,Bella,Habibi
8785710933853000,"Bahuwarna Putra, S.Pt",2001-08-08,bahuwarna.putra@example.go.id,bahuwarna.putra,Bahuwarna,"Putra, S.Pt"
9006325867754658,Jumadi Hassanah,1982-02-18,jumadi.hassanah@example.go.id,jumadi.hassanah,Jumadi,Hassanah
6172847034463324,Galang Nababan,1971-11-02,galang.nababan@example.go.id,galang.nababan,Galang,Nababan
6568415463517573,Cut Unjani Nainggolan,1997-10-25,cut.unjani@example.go.id,cut.unjani,Cut,Unjani Nainggolan
5185176965959656,Sadina Nasyiah,2009-03-17,sadina.nasyiah@example.go.id,sadina.nasyiah,Sadina,Nasyiah
0033752296484210,"Sutan Yahya Santoso, M.Pd",1951-05-05,sutan.yahya@example.go.id,sutan.yahya,Sutan,"Yahya Santoso, M.Pd"
9222514557953723,Wage Thamrin,1965-04-02,wage.thamrin@example.go.id,wage.thamrin,Wage,Thamrin
7660414264302970,Vivi Wulandari,1998-07-17,vivi.wulandari@example.go.id,vivi.wulandari,Vivi,Wulandari
8137229821093524,"Hj. Anita Maulana, S.Pt",1969-01-19,hj..anita@example.go.id,hj..anita,Hj.,"Anita Maulana, S.Pt"
3922950149628407,"Dasa Wijaya, S.Sos",1956-11-16,dasa.wijaya@example.go.id,dasa.wijaya,Dasa,"Wijaya, S.Sos"
6953908783476790,"Drs. Elvina Anggriawan, S.IP",1975-03-30,drs..elvina@example.go.id,drs..elvina,Drs.,"Elvina Anggriawan, S.IP"
0782446666948360,Ganda Namaga,2005-08-08,ganda.namaga@example.go.id,ganda.namaga,Ganda,Namaga
9438682508559256,"Cemani Sitorus, S.Pt",1980-10-30,cemani.sitorus@example.go.id,cemani.sitorus,Cemani,"Sitorus, S.Pt"
2972669232572734,Erik Pranowo,1995-12-24,erik.pranowo@example.go.id,erik.pranowo,Erik,Pranowo
6892704723344666,R. Puji Wijayanti,1945-10-30,r..puji@example.go.id,r..puji,R.,Puji Wijayanti
1051496180686288,Radit Santoso,1983-12-09,radit.santoso@example.go.id,radit.santoso,Radit,Santoso
6887924494039518,R. Aswani Kurniawan,1964-01-10,r..aswani@example.go.id,r..aswani,R.,Aswani Kurniawan
6956134408833183,Oni Gunawan,2002-01-03,oni.gunawan@example.go.id,oni.gunawan,Oni,Gunawan
8016934769123779,Taufan Wahyuni,2004-10-19,taufan.wahyuni@example.go.id,taufan.wahyuni,Taufan,Wahyuni
3980122016318520,Dr. Galang Permadi,1962-01-24,dr..galang@example.go.id,dr..galang,Dr.,Galang Permadi
0239152313363140,"Kairav Saputra, S.Kom",1967-06-03,kairav.saputra@example.go.id,kairav.saputra,Kairav,"Saputra, S.Kom"
9821270231896720,Iriana Oktaviani,2001-11-03,iriana.oktaviani@example.go.id,iriana.oktaviani,Iriana,Oktaviani
1295903177569000,Jagapati Budiyanto,1949-06-08,jagapati.budiyanto@example.go.id,jagapati.budiyanto,Jagapati,Budiyanto
1917653244834387,Dipa Kuswandari,1954-05-16,dipa.kuswandari@example.go.id,dipa.kuswandari,Dipa,Kuswandari
1515474691170870,"Rini Sirait, M.Pd",1979-07-22,rini.sirait@example.go.id,rini.sirait,Rini,"Sirait, M.Pd"
2728204009380834,Almira Prasetyo,1977-11-05,almira.prasetyo@example.go.id,almira.prasetyo,Almira,Prasetyo
9123216005932418,Raina Nuraini,2001-08-03,raina.nuraini@example.go.id,raina.nuraini,Raina,Nuraini
3252762520213116,"Ir. Zulaikha Mandasari, M.Ak",1982-05-17,ir..zulaikha@example.go.id,ir..zulaikha,Ir.,"Zulaikha Mandasari, M.Ak"
7954283267011678,Irfan Habibi,2007-05-27,irfan.habibi@example.go.id,irfan.habibi,Irfan,Habibi
1167862902515386,Cahyadi Widiastuti,1969-04-12,cahyadi.widiastuti@example.go.id,cahyadi.widiastuti,Cahyadi,Widiastuti
4267302209941753,"Halima Irawan, S.Ked",1965-03-15,halima.irawan@example.go.id,halima.irawan,Halima,"Irawan, S.Ked"
0405319841050755,Candrakanta Yulianti,1957-02-19,candrakanta.yulianti@example.go.id,candrakanta.yulianti,Candrakanta,Yulianti
0848528467703784,"Mahesa Waskita, M.Pd",1954-09-07,mahesa.waskita@example.go.id,mahesa.waskita,Mahesa,"Waskita, M.Pd"
6797008307644058,"Halima Suryatmi, S.Sos",1964-02-05,halima.suryatmi@example.go.id,halima.suryatmi,Halima,"Suryatmi, S.Sos"
3550172727973282,"Cut Bella Simanjuntak, S.Sos",1974-07-09,cut.bella@example.go.id,cut.bella,Cut,"Bella Simanjuntak, S.Sos"
9018320511213406,Cindy Aryani,1985-06-05,cindy.aryani@example.go.id,cindy.aryani,Cindy,Aryani
3680199050240651,Wardi Anggriawan,1958-08-23,wardi.anggriawan@example.go.id,wardi.anggriawan,Wardi,Anggriawan
1747117064857968,"Mahdi Wahyudin, S.Psi",1961-11-09,mahdi.wahyudin@example.go.id,mahdi.wahyudin,Mahdi,"Wahyudin, S.Psi"
8631240790448138,R.A. Siti Sinaga,1948-05-07,r.a..siti@example.go.id,r.a..siti,R.A.,Siti Sinaga
8190114567677619,Yance Mayasari,1962-08-22,yance.mayasari@example.go.id,yance.mayasari,Yance,Mayasari
5249601709217645,Reksa Sihombing,1951-05-02,reksa.sihombing@example.go.id,reksa.sihombing,Reksa,Sihombing
1770223804534782,"Nabila Hutasoit, M.Ak",1963-10-12,nabila.hutasoit@example.go.id,nabila.hutasoit,Nabila,"Hutasoit, M.Ak"
7725320959284898,Naradi Tampubolon,2001-12-12,naradi.tampubolon@example.go.id,naradi.tampubolon,Naradi,Tampubolon
7358727299335702,"Jasmin Saputra, S.T.",1957-12-09,jasmin.saputra@example.go.id,jasmin.saputra,Jasmin,"Saputra, S.T."
4093986639846484,Ella Wasita,1993-05-09,ella.wasita@example.go.id,ella.wasita,Ella,Wasita
4273983565239188,"R.M. Galak Simbolon, S.Gz",1972-05-09,r.m..galak@example.go.id,r.m..galak,R.M.,"Galak Simbolon, S.Gz"
6762273533406201,Dalima Pradana,1946-06-07,dalima.pradana@example.go.id,dalima.pradana,Dalima,Pradana
6633401421563452,Aisyah Zulkarnain,1989-07-06,aisyah.zulkarnain@example.go.id,aisyah.zulkarnain,Aisyah,Zulkarnain
6362886233570444,Jamil Saputra,1957-07-21,jamil.saputra@example.go.id,jamil.saputra,Jamil,Saputra
5514344211175494,Ganjaran Prasetya,1986-12-01,ganjaran.prasetya@example.go.id,ganjaran.prasetya,Ganjaran,Prasetya
4957421884246381,Karta Anggriawan,1963-01-31,karta.anggriawan@example.go.id,karta.anggriawan,Karta,Anggriawan
5129116479246429,Drajat Waluyo,1988-11-25,drajat.waluyo@example.go.id,drajat.waluyo,Drajat,Waluyo
9872473539987591,"Cakrawangsa Wasita, S.I.Kom",2004-03-05,cakrawangsa.wasita@example.go.id,cakrawangsa.wasita,Cakrawangsa,"Wasita, S.I.Kom"
5300751451834792,"Cut Anita Lestari, S.Pt",1989-08-13,cut.anita@example.go.id,cut.anita,Cut,"Anita Lestari, S.Pt"
3057824531081246,"Baktiadi Permadi, M.TI.",1997-07-04,baktiadi.permadi@example.go.id,baktiadi.permadi,Baktiadi,"Permadi, M.TI."
4378624301460669,"Banawi Tarihoran, S.E.I",1962-03-11,banawi.tarihoran@example.go.id,banawi.tarihoran,Banawi,"Tarihoran, S.E.I"
6106963749121879,Hesti Dabukke,1984-07-20,hesti.dabukke@example.go.id,hesti.dabukke,Hesti,Dabukke
0650614715901125,Gadang Sihombing,1991-11-12,gadang.sihombing@example.go.id,gadang.sihombing,Gadang,Sihombing
0231600402728986,Aslijan Haryanti,1991-03-31,aslijan.haryanti@example.go.id,aslijan.haryanti,Aslijan,Haryanti
8321208614984250,Jabal Novitasari,1957-12-12,jabal.novitasari@example.go.id,jabal.novitasari,Jabal,Novitasari
7966997842001414,Wawan Habibi,1995-02-23,wawan.habibi@example.go.id,wawan.habibi,Wawan,Habibi
4246073723861595,Erik Puspasari,2009-06-21,erik.puspasari@example.go.id,erik.puspasari,Erik,Puspasari
2859947576379829,Latif Ramadan,1962-04-01,latif.ramadan@example.go.id,latif.ramadan,Latif,Ramadan
3055779798367607,Tgk. Hasna Saefullah,1954-05-22,tgk..hasna@example.go.id,tgk..hasna,Tgk.,Hasna Saefullah
4105939481504390,Uchita Maryati,1979-01-25,uchita.maryati@example.go.id,uchita.maryati,Uchita,Maryati
3560285869660963,Salsabila Mulyani,1966-06-01,salsabila.mulyani@example.go.id,salsabila.mulyani,Salsabila,Mulyani
5476075121018426,Yani Yuliarti,1963-12-05,yani.yuliarti@example.go.id,yani.yuliarti,Yani,Yuliarti
2264418024594085,"R. Pranata Siregar, S.Farm",1989-07-24,r..pranata@example.go.id,r..pranata,R.,"Pranata Siregar, S.Farm"
9356535243779507,Gawati Putra,1999-06-13,gawati.putra@example.go.id,gawati.putra,Gawati,Putra
6557374852512258,"H. Perkasa Yuniar, M.M.",1990-09-19,h..perkasa@example.go.id,h..perkasa,H.,"Perkasa Yuniar, M.M."
4679017522792949,Devi Suwarno,1957-07-28,devi.suwarno@example.go.id,devi.suwarno,Devi,Suwarno
6523967499902038,Omar Sitompul,1956-08-20,omar.sitompul@example.go.id,omar.sitompul,Omar,Sitompul
5407008415912426,R. Padmi Winarsih,1997-11-11,r..padmi@example.go.id,r..padmi,R.,Padmi Winarsih
9575385139763529,"Drs. Gawati Prasasta, S.Farm",1953-07-13,drs..gawati@example.go.id,drs..gawati,Drs.,"Gawati Prasasta, S.Farm"
4614262040852063,R. Warji Mandasari,2003-01-31,r..warji@example.go.id,r..warji,R.,Warji Mandasari
3461189787372826,"Tgk. Eluh Rajata, S.Gz",1985-10-31,tgk..eluh@example.go.id,tgk..eluh,Tgk.,"Eluh Rajata, S.Gz"
5933804191716033,"Gilda Nasyidah, S.Pt",2000-10-29,gilda.nasyidah@example.go.id,gilda.nasyidah,Gilda,"Nasyidah, S.Pt"
3085441843660209,Puti Eli Fujiati,1959-12-10,puti.eli@example.go.id,puti.eli,Puti,Eli Fujiati
3137880210936767,Maras Rahayu,1957-04-20,maras.rahayu@example.go.id,maras.rahayu,Maras,Rahayu
7773657645545903,Bagas Purwanti,1981-11-15,bagas.purwanti@example.go.id,bagas.purwanti,Bagas,Purwanti
4819543511026939,Mila Pratama,1985-01-29,mila.pratama@example.go.id,mila.pratama,Mila,Pratama
5533089233313514,Siska Wibisono,1956-03-06,siska.wibisono@example.go.id,siska.wibisono,Siska,Wibisono
8550702640626067,Drs. Kenari Wibisono,2005-06-22,drs..kenari@example.go.id,drs..kenari,Drs.,Kenari Wibisono
4151448762164834,"Kamila Prakasa, S.E.",1947-03-29,kamila.prakasa@example.go.id,kamila.prakasa,Kamila,"Prakasa, S.E."
2797302940695725,"Dr. Cawisadi Budiman, M.Pd",1973-12-19,dr..cawisadi@example.go.id,dr..cawisadi,Dr.,"Cawisadi Budiman, M.Pd"
2023589377125828,Clara Nurdiyanti,1985-04-13,clara.nurdiyanti@example.go.id,clara.nurdiyanti,Clara,Nurdiyanti
4889199495165991,Halima Wulandari,1984-07-09,halima.wulandari@example.go.id,halima.wulandari,Halima,Wulandari
9456446452390041,Maman Prasetyo,1988-03-12,maman.prasetyo@example.go.id,maman.prasetyo,Maman,Prasetyo
5242867855470189,"Cut Ayu Farida, S.E.I",1993-03-28,cut.ayu@example.go.id,cut.ayu,Cut,"Ayu Farida, S.E.I"
7795014670936725,Elvina Sitorus,1998-03-02,elvina.sitorus@example.go.id,elvina.sitorus,Elvina,Sitorus
0280041770734603,"Naradi Sirait, S.E.I",1969-07-12,naradi.sirait@example.go.id,naradi.sirait,Naradi,"Sirait, S.E.I"
1613407992164575,Safina Anggraini,1994-06-01,safina.anggraini@example.go.id,safina.anggraini,Safina,Anggraini
2754283286785150,"KH. Prakosa Prayoga, S.T.",1964-04-23,kh..prakosa@example.go.id,kh..prakosa,KH.,"Prakosa Prayoga, S.T."
6688155715566166,Ir. Aisyah Suryatmi,1975-08-15,ir..aisyah@example.go.id,ir..aisyah,Ir.,Aisyah Suryatmi
8940936364605955,Xanana Tarihoran,1964-12-20,xanana.tarihoran@example.go.id,xanana.tarihoran,Xanana,Tarihoran
1611339563224518,"Among Mayasari, S.E.I",1969-01-07,among.mayasari@example.go.id,among.mayasari,Among,"Mayasari, S.E.I"
2569619212697486,Danuja Kurniawan,1976-01-02,danuja.kurniawan@example.go.id,danuja.kurniawan,Danuja,Kurniawan
9784879896319630,Gatra Adriansyah,2002-09-11,gatra.adriansyah@example.go.id,gatra.adriansyah,Gatra,Adriansyah
5270436922591642,drg. Eka Habibi,1950-07-13,drg..eka@example.go.id,drg..eka,drg.,Eka Habibi
3012746901763191,Drs. Lili Rahimah,2007-04-22,drs..lili@example.go.id,drs..lili,Drs.,Lili Rahimah
9863708553606223,Bella Namaga,1976-01-01,bella.namaga@example.go.id,bella.namaga,Bella,Namaga
0635673577569429,Putri Usamah,1965-08-26,putri.usamah@example.go.id,putri.usamah,Putri,Usamah
8410400327303248,dr. Ana Nasyiah,1948-07-30,dr..ana@example.go.id,dr..ana,dr.,Ana Nasyiah
2746352356118820,"drg. Eja Suryatmi, S.Gz",1961-09-17,drg..eja@example.go.id,drg..eja,drg.,"Eja Suryatmi, S.Gz"
3806958621853111,Darmana Hakim,1973-09-22,darmana.hakim@example.go.id,darmana.hakim,Darmana,Hakim
2817790366663694,Jane Irawan,1977-11-08,jane.irawan@example.go.id,jane.irawan,Jane,Irawan
7281326598450337,"Teddy Situmorang, S.H.",1971-11-21,teddy.situmorang@example.go.id,teddy.situmorang,Teddy,"Situmorang, S.H."
9029403753531324,"dr. Vega Santoso, S.E.I",1981-12-12,dr..vega@example.go.id,dr..vega,dr.,"Vega Santoso, S.E.I"
5275671950305687,Eman Melani,1996-04-03,eman.melani@example.go.id,eman.melani,Eman,Melani
8071265249489185,Tami Rahayu,1973-07-05,tami.rahayu@example.go.id,tami.rahayu,Tami,Rahayu
2983882015149777,Citra Mayasari,1974-09-01,citra.mayasari@example.go.id,citra.mayasari,Citra,Mayasari
6491361657652822,"Farah Marbun, S.Pd",1957-04-03,farah.marbun@example.go.id,farah.marbun,Farah,"Marbun, S.Pd"
6195490294849434,Pandu Novitasari,1958-04-19,pandu.novitasari@example.go.id,pandu.novitasari,Pandu,Novitasari
5776613886550091,"Jamalia Ramadan, S.Gz",1948-10-18,jamalia.ramadan@example.go.id,jamalia.ramadan,Jamalia,"Ramadan, S.Gz"
5956783239593601,"Sutan Cemeti Farida, S.I.Kom",1999-11-17,sutan.cemeti@example.go.id,sutan.cemeti,Sutan,"Cemeti Farida, S.I.Kom"
9412706618536087,Purwadi Novitasari,2005-03-03,purwadi.novitasari@example.go.id,purwadi.novitasari,Purwadi,Novitasari
8072020338811209,Maryadi Wacana,1984-04-10,maryadi.wacana@example.go.id,maryadi.wacana,Maryadi,Wacana
9667637203734483,Kania Irawan,2008-11-28,kania.irawan@example.go.id,kania.irawan,Kania,Irawan
6567071905657439,"R.M. Abyasa Wastuti, M.Farm",1978-12-22,r.m..abyasa@example.go.id,r.m..abyasa,R.M.,"Abyasa Wastuti, M.Farm"
6770546739316490,"dr. Kiandra Wacana, M.Farm",1947-09-06,dr..kiandra@example.go.id,dr..kiandra,dr.,"Kiandra Wacana, M.Farm"
9546887305886810,R.A. Ratna Irawan,2005-08-01,r.a..ratna@example.go.id,r.a..ratna,R.A.,Ratna Irawan
2531292662547800,Eli Nasyidah,1958-09-25,eli.nasyidah@example.go.id,eli.nasyidah,Eli,Nasyidah
9580401461597000,Manah Pradana,1978-12-29,manah.pradana@example.go.id,manah.pradana,Manah,Pradana
1900738854673474,Maida Padmasari,1950-07-16,maida.padmasari@example.go.id,maida.padmasari,Maida,Padmasari
3693908941319859,Paramita Saefullah,2003-07-23,paramita.saefullah@example.go.id,paramita.saefullah,Paramita,Saefullah
6718321305428425,"R.M. Jayadi Marpaung, M.M.",1986-03-28,r.m..jayadi@example.go.id,r.m..jayadi,R.M.,"Jayadi Marpaung, M.M."
1119035940942941,drg. Ika Halimah,1976-06-11,drg..ika@example.go.id,drg..ika,drg.,Ika Halimah
2597999032388767,"Drs. Amelia Suryono, S.Pd",1975-09-27,drs..amelia@example.go.id,drs..amelia,Drs.,"Amelia Suryono, S.Pd"
6606289513403997,Gandi Nasyiah,1987-05-05,gandi.nasyiah@example.go.id,gandi.nasyiah,Gandi,Nasyiah
8387443081836329,Kamal Gunawan,1949-08-28,kamal.gunawan@example.go.id,kamal.gunawan,Kamal,Gunawan
3970266382071548,Tasnim Pranowo,1953-05-26,tasnim.pranowo@example.go.id,tasnim.pranowo,Tasnim,Pranowo
1851331178605776,Cawuk Palastri,1982-08-11,cawuk.palastri@example.go.id,cawuk.palastri,Cawuk,Palastri
7719288920302875,Jinawi Wacana,1949-03-02,jinawi.wacana@example.go.id,jinawi.wacana,Jinawi,Wacana
7405892303606778,"Rini Ardianto, M.Farm",1953-11-03,rini.ardianto@example.go.id,rini.ardianto,Rini,"Ardianto, M.Farm"
7192497265571364,Hendri Sinaga,1996-08-21,hendri.sinaga@example.go.id,hendri.sinaga,Hendri,Sinaga
9674514537525744,Kawaca Farida,1967-02-28,kawaca.farida@example.go.id,kawaca.farida,Kawaca,Farida
8825269901851115,Alika Yolanda,2000-10-26,alika.yolanda@example.go.id,alika.yolanda,Alika,Yolanda
6733851576467050,"Kusuma Widiastuti, S.Gz",1995-04-13,kusuma.widiastuti@example.go.id,kusuma.widiastuti,Kusuma,"Widiastuti, S.Gz"
6809838319346502,Puti Endah Mandala,1953-02-28,puti.endah@example.go.id,puti.endah,Puti,Endah Mandala
7586034563338923,R.A. Sadina Mulyani,1969-11-28,r.a..sadina@example.go.id,r.a..sadina,R.A.,Sadina Mulyani
4952457051557826,Eluh Narpati,1980-06-17,eluh.narpati@example.go.id,eluh.narpati,Eluh,Narpati
3880324271618628,Edward Mardhiyah,1984-05-06,edward.mardhiyah@example.go.id,edward.mardhiyah,Edward,Mardhiyah
6974762370385478,Arta Iswahyudi,1954-10-22,arta.iswahyudi@example.go.id,arta.iswahyudi,Arta,Iswahyudi
7268193192294123,"Emin Aryani, S.Pd",1957-10-14,emin.aryani@example.go.id,emin.aryani,Emin,"Aryani, S.Pd"
2806253941854554,Saka Halimah,1994-09-03,saka.halimah@example.go.id,saka.halimah,Saka,Halimah
1892588314003563,Aurora Riyanti,1952-12-14,aurora.riyanti@example.go.id,aurora.riyanti,Aurora,Riyanti
0328267354904798,Shakila Padmasari,1992-01-29,shakila.padmasari@example.go.id,shakila.padmasari,Shakila,Padmasari
6571689621325086,Siska Susanti,2005-05-16,siska.susanti@example.go.id,siska.susanti,Siska,Susanti
2868564347608823,"Ami Handayani, S.Pd",1952-10-12,ami.handayani@example.go.id,ami.handayani,Ami,"Handayani, S.Pd"
0925872894673631,Sabrina Lailasari,1979-01-26,sabrina.lailasari@example.go.id,sabrina.lailasari,Sabrina,Lailasari
6330846017262803,"dr. Farah Safitri, S.Sos",1959-05-03,dr..farah@example.go.id,dr..farah,dr.,"Farah Safitri, S.Sos"
3649084749116343,Siska Saptono,1949-06-21,siska.saptono@example.go.id,siska.saptono,Siska,Saptono
0310166366228455,Cut Sabrina Megantara,1961-07-12,cut.sabrina@example.go.id,cut.sabrina,Cut,Sabrina Megantara
4140857962295110,"Sabri Sihombing, S.IP",1998-01-01,sabri.sihombing@example.go.id,sabri.sihombing,Sabri,"Sihombing, S.IP"
8486106600260469,Tgk. Rama Purwanti,1970-01-10,tgk..rama@example.go.id,tgk..rama,Tgk.,Rama Purwanti
0174953891624410,Tania Samosir,2001-06-14,tania.samosir@example.go.id,tania.samosir,Tania,Samosir
6678845732165024,R.M. Ikhsan Tamba,2006-01-16,r.m..ikhsan@example.go.id,r.m..ikhsan,R.M.,Ikhsan Tamba
2389354407110729,"Kadir Hartati, S.Kom",1981-10-07,kadir.hartati@example.go.id,kadir.hartati,Kadir,"Hartati, S.Kom"
8502305066714853,"Cayadi Sihombing, M.Kom.",1950-05-23,cayadi.sihombing@example.go.id,cayadi.sihombing,Cayadi,"Sihombing, M.Kom."
3317147955412982,"Hardana Haryanto, M.Kom.",2008-08-24,hardana.haryanto@example.go.id,hardana.haryanto,Hardana,"Haryanto, M.Kom."
4922028815208952,"Keisha Novitasari, S.Pt",2006-11-18,keisha.novitasari@example.go.id,keisha.novitasari,Keisha,"Novitasari, S.Pt"
1768012696250507,Timbul Suryono,1993-09-30,timbul.suryono@example.go.id,timbul.suryono,Timbul,Suryono
3249139430325027,Ilsa Pradipta,1976-10-07,ilsa.pradipta@example.go.id,ilsa.pradipta,Ilsa,Pradipta
4962383844037654,"Tgk. Cakrajiya Anggriawan, S.H.",1995-01-09,tgk..cakrajiya@example.go.id,tgk..cakrajiya,Tgk.,"Cakrajiya Anggriawan, S.H."
3999428580330864,"Tari Haryanti, S.E.I",1953-11-26,tari.haryanti@example.go.id,tari.haryanti,Tari,"Haryanti, S.E.I"
1486329085050487,Oliva Namaga,2005-07-18,oliva.namaga@example.go.id,oliva.namaga,Oliva,Namaga
1590518237721090,Dalimin Lailasari,1980-12-06,dalimin.lailasari@example.go.id,dalimin.lailasari,Dalimin,Lailasari
7444793911717400,"Drs. Patricia Nuraini, M.M.",1983-07-25,drs..patricia@example.go.id,drs..patricia,Drs.,"Patricia Nuraini, M.M."
3456884865737449,Ira Firmansyah,1980-11-29,ira.firmansyah@example.go.id,ira.firmansyah,Ira,Firmansyah
6660723660474120,"KH. Nugraha Pradipta, S.IP",1985-12-30,kh..nugraha@example.go.id,kh..nugraha,KH.,"Nugraha Pradipta, S.IP"
8180368938252894,Balamantri Wasita,1969-05-27,balamantri.wasita@example.go.id,balamantri.wasita,Balamantri,Wasita
0439351602695775,"Tgk. Gasti Rahmawati, M.TI.",2004-07-22,tgk..gasti@example.go.id,tgk..gasti,Tgk.,"Gasti Rahmawati, M.TI."
2668480316367817,Bajragin Palastri,1956-02-09,bajragin.palastri@example.go.id,bajragin.palastri,Bajragin,Palastri
5248135376429839,"Zahra Iswahyudi, S.I.Kom",1995-03-08,zahra.iswahyudi@example.go.id,zahra.iswahyudi,Zahra,"Iswahyudi, S.I.Kom"
3039539526088532,"Puti Lidya Prasetya, S.Psi",1952-04-07,puti.lidya@example.go.id,puti.lidya,Puti,"Lidya Prasetya, S.Psi"
9873401149974754,Drs. Tami Simbolon,1976-04-22,drs..tami@example.go.id,drs..tami,Drs.,Tami Simbolon
7377049909678194,Intan Nashiruddin,1945-09-28,intan.nashiruddin@example.go.id,intan.nashiruddin,Intan,Nashiruddin
5659773961034057,"Anom Kusmawati, S.Psi",1991-01-22,anom.kusmawati@example.go.id,anom.kusmawati,Anom,"Kusmawati, S.Psi"
3689108041756943,"dr. Samiah Sihotang, S.Sos",1968-10-01,dr..samiah@example.go.id,dr..samiah,dr.,"Samiah Sihotang, S.Sos"
0721887716991658,"Ir. Gambira Suryono, S.Kom",1970-03-07,ir..gambira@example.go.id,ir..gambira,Ir.,"Gambira Suryono, S.Kom"
7236341104857867,Amalia Widiastuti,1956-07-02,amalia.widiastuti@example.go.id,amalia.widiastuti,Amalia,Widiastuti
1265728182912789,"dr. Aisyah Marpaung, M.Pd",1983-01-24,dr..aisyah@example.go.id,dr..aisyah,dr.,"Aisyah Marpaung, M.Pd"
8852499196084158,Dasa Hariyah,1977-08-06,dasa.hariyah@example.go.id,dasa.hariyah,Dasa,Hariyah
5537304376318559,Drs. Kamila Hariyah,2003-10-19,drs..kamila@example.go.id,drs..kamila,Drs.,Kamila Hariyah
6707169448144000,Wulan Gunawan,1988-11-09,wulan.gunawan@example.go.id,wulan.gunawan,Wulan,Gunawan
4075602310640797,Talia Napitupulu,1947-03-19,talia.napitupulu@example.go.id,talia.napitupulu,Talia,Napitupulu
2968228854273449,Drs. Puspa Iswahyudi,1974-05-07,drs..puspa@example.go.id,drs..puspa,Drs.,Puspa Iswahyudi
7992519736654758,"T. Tomi Jailani, S.T.",1950-05-30,t..tomi@example.go.id,t..tomi,T.,"Tomi Jailani, S.T."
7837105392590677,Latif Setiawan,1992-11-19,latif.setiawan@example.go.id,latif.setiawan,Latif,Setiawan
1853601743040256,"Dina Hutapea, S.Sos",2004-12-07,dina.hutapea@example.go.id,dina.hutapea,Dina,"Hutapea, S.Sos"
0041316677527071,"Zahra Widodo, M.Pd",1946-05-24,zahra.widodo@example.go.id,zahra.widodo,Zahra,"Widodo, M.Pd"
2797176350642729,Ibrani Siregar,2008-05-23,ibrani.siregar@example.go.id,ibrani.siregar,Ibrani,Siregar
9043881767622702,Silvia Rahayu,1953-09-01,silvia.rahayu@example.go.id,silvia.rahayu,Silvia,Rahayu
5431639158464725,Puspa Winarsih,1985-05-17,puspa.winarsih@example.go.id,puspa.winarsih,Puspa,Winarsih
